id,price
205,1018.7229482683038
206,959.3710948428728
207,589.0790497792996
208,2617.2709707162335
209,1351.718146085908
210,1463.4360158385825
211,2361.4731023979393
212,2321.105676992605
213,1542.0298846006851
214,1359.2655448741045
215,3327.165457842535
216,921.7003626297108
217,504.6138591074955
218,1172.3779091936683
219,2805.9572094850987
220,1752.9030100502557
221,4751.731810526239
222,3123.395545826982
223,662.3118903284053
224,2763.303191632102
225,1771.6624757887937
226,733.92225797411
227,913.072593305002
228,5381.9329449803745
229,2475.258866837627
230,1899.7590207748226
231,17409.980417658233
232,5635.892474910499
233,963.8975074996076
234,1319.5491244666048
235,3756.6793340370705
236,14349.226989292
237,4407.5280504928405
238,1074.324645536258
239,820.1941478204118
240,4667.436354482248
241,3486.174909758511
242,3855.792484360344
243,9703.027955634607
244,15352.127742516246
245,5626.114187714528
246,2175.5208175396947
247,2126.3840022330096
248,1074.324645536258
249,893.9537809770844
250,2784.3296781226636
251,3276.662920887552
252,1834.2324613745852
253,3174.708425166003
254,758.7108651112475
255,1650.2981750874865
256,710.2777047687176
257,637.1519379991078
258,642.3124939709058
259,4010.4496678655923
260,1342.0393918089037
261,2572.2178784986586
262,989.2393789738895
263,14916.922845938589
264,16698.585065551044
265,6568.152625722973
266,5626.114187714528
267,458.9015904862188
268,1768.9405755078576
269,2503.2779092739897
270,728.1673338171788
271,967.28122233236
272,5937.48668020803
273,1936.4199765975472
274,1047.2645722186853
275,959.3710948428728
276,957.4026945410458
277,2664.74561756277
278,744.3844312570973
279,7159.827033148034
280,6252.791939962524
281,1450.470921434282
282,2216.253423693593
283,9232.911673991628
284,2320.7268446292364
285,5463.207437464334
286,4890.972913724019
287,3562.2802217956996
288,8996.203058636784
289,1140.719119251694
290,727.6786642370893
291,12282.169618132726
292,745.195613891404
293,380.1524074981623
294,680.1172572350441
295,9901.996646201818
296,4775.578341405173
297,2013.510729360436
298,1094.2455743707355
299,3095.762555282542
300,6173.756995548977
301,2630.495268350695
302,934.2446926445897
303,16122.677741606532
304,10708.92846369041
305,677.1799388200699
306,1713.0063501145992
307,5498.0369765350915
308,3271.885408270942
309,1314.6643844319417
310,17431.170145670465
311,4674.506992324792
312,587.9563971264927
313,1698.449491961075
314,698.9003473839379
315,15431.534191868683
316,1946.3515877591158
317,1847.9357913929084
318,7904.0079759834425
319,5038.991716213653
320,3855.1943884423627
321,2284.3904780584435
322,5071.811341324735
323,1921.2916099531246
324,2361.4731023979393
325,14405.575371431507
326,9844.843602464445
327,1161.5829351368072
328,7850.2751273331405
329,4553.435329063215
330,505.0820998597562
331,1063.8607033951369
332,992.436724789707
333,13518.3724386942
334,734.1602825980909
335,499.1303545511093
336,465.7025931862759
337,5152.513764491231
338,4425.974979178806
339,4000.5802486021535
340,1233.4661682338437
341,1176.7873380539731
342,1967.6319043161038
343,2397.5646369825636
344,2075.4669532740877
345,5218.2224915670195
346,1299.0489497211838
347,625.1002438804686
348,8195.574936497924
349,11694.809665900963
350,6175.533410001071
351,10810.92729958234
352,827.363445427176
353,994.4249545988217
354,1939.2029175990785
355,550.9819072724408
356,12335.773176731109
357,619.7873688877359
358,2858.469614346376
359,12965.652498635176
360,2569.1466194837994
361,2532.0465901307275
362,608.2760434833096
363,14472.244397936201
364,7102.083470319817
365,6697.711983161124
366,16316.157390087452
367,4118.812612419388
368,6719.697279908368
369,2141.1740378831623
370,1382.7211046801044
371,8248.628163880454
372,1816.1041422204742
373,17849.352239270163
374,433.172780182575
375,7161.531779669354
376,4295.77831302316
377,7266.816391304743
378,9718.038177572686
379,971.549897083043
380,5547.515846463202
381,894.7336466622536
382,840.784164996162
383,4043.4170838087166
384,960.6024205308195
385,9368.816988959288
386,1636.869557358514
387,959.3710948428728
388,886.6684784484452
389,551.9716143246256
390,488.5047108068767
391,679.1808442955245
392,3855.792484360344
393,12651.448366447585
394,16859.244958434047
395,3114.5417743165603
396,2754.5945067678144
397,3825.5808170246364
398,4248.515917041938
399,2826.2797125971174
400,6639.620259659583
401,4255.600287852472
402,1922.372830362748
403,797.674748672411
404,4879.226358289859
405,2754.5945067678144
406,4092.5377013400594
407,978.6599154103498
408,6481.682894234816
409,705.5665764227781
410,4090.596516372572
411,13717.822206357829
412,2177.145192331765
413,4168.520741113
414,1480.4371916627106
415,1130.4579856966807
416,623.22393329124
417,10293.078232180307
418,4100.3999957602555
419,1388.5786964116558
420,1054.7275461144868
421,11444.528296066726
422,6525.300490728821
423,2386.732227560946
424,2452.5535917413686
425,1399.4915827651814
426,10133.223680397909
427,7812.7451333092595
428,9493.757027166323
429,829.2697612716426
430,848.9034190834233
431,988.360657838666
432,12753.035713842894
433,9664.235526466382
434,1124.5799658846486
435,7291.860251440329
436,8730.02603419745
437,8713.940805826975
438,6629.692279687945
439,2572.132955674892
440,4976.842536524584
441,705.9819218181783
442,1712.9958287398842
443,15118.901919521564
444,653.8987306549856
445,14534.09061523783
446,3589.495218124384
447,4564.002407420986
448,892.3906934892087
449,834.8950393868679
450,1762.371985376643
451,1304.40003738542
452,679.3147415402228
453,3895.4359878042137
454,15305.821470530374
455,751.327216365976
456,797.674748672411
457,1053.2626349803236
458,4592.213466460164
459,9123.710516219993
460,652.9867512214503
461,5998.9871667815605
462,14393.378432049969
463,6919.125751099993
464,3267.90919185774
465,17077.32134960291
466,1357.0483758664873
467,887.5811513258066
468,2824.791498249659
469,11858.835202570273
470,3059.3119098568136
471,13052.954671098438
472,2214.9514409331996
473,15883.122341506949
474,4916.916474288899
475,1129.669050131917
476,4306.070206076126
477,7960.032088109478
478,4564.002407420986
479,10402.273685117318
480,7617.465162987832
481,4445.705274103586
482,6540.161835709074
483,829.2697612716426
484,9174.447381552614
485,9806.858064324377
486,864.7740160262268
487,14129.714176603213
488,3130.7168039810304
489,458.9015904862188
490,1043.327326210448
491,4786.6398997383185
492,9342.833370646496
493,3784.786133355791
494,1018.5284497837412
495,608.537902185269
496,1126.2364296363155
497,2023.8544022734002
498,983.9473652129923
499,407.246859834887
500,2347.3343443770405
501,898.5949662252317
502,944.4655270968393
503,978.6599154103498
504,933.1893772647381
505,792.7695327216101
506,7821.788165343106
507,4159.210633025554
508,7154.481820881122
509,4532.0311124086775
510,5483.200138338233
511,2614.491543589969
512,1686.2089470880392
513,2097.827165487089
514,10905.334542011817
515,7005.551249891791
516,4374.606234355129
517,3320.3660440821745
518,2723.347373106088
519,725.0349725884545
520,663.6652599288462
521,15752.762830968244
522,3204.541499114223
523,2749.2756709722507
524,4415.4786088818855
525,618.0592785297698
526,1216.4030682129132
527,3779.0291041722803
528,1698.449491961075
529,883.757027391156
530,983.3788878435661
531,609.4789546276332
532,989.5984029011241
533,867.8691145136514
534,15287.797852063075
535,821.5082253432225
536,3176.912583849126
537,7274.610624293701
538,1064.312231552239
539,7173.345298431421
540,726.0990481393585
541,655.3018681242582
542,7462.038177160612
543,1209.4001977107316
544,1348.1317719322856
545,11424.72321826488
546,848.1714796367318
547,1954.561781979419
548,1292.1729949696376
549,2257.87900196825
550,562.719554632836
551,13284.103262336075
552,476.08079743224755
553,893.4528463335088
554,1166.4807169892629
555,1746.5912302692343
556,621.4343472118107
557,531.0527915232733
558,1297.4911145732433
559,1200.8669538746715
560,564.3268415696062
561,933.6007562194268
562,2853.142043752974
563,708.939598635794
564,3460.60893879188
565,834.8950393868679
566,5272.704379531862
567,1083.0326934353463
568,13169.144636666517
569,9257.964752852586
570,6199.790646256535
571,519.8065034394602
572,3985.6718453146304
573,5293.69602913005
574,15864.73858637298
575,9562.663050074249
576,867.080430548886
577,8314.218011552819
578,1655.4058697699513
579,803.1934234232738
580,6389.454431410076
581,1207.777756847036
582,6721.197502723472
583,5926.258670237351
584,5745.179401209995
585,5071.456731311229
586,2410.1576988091447
587,549.236887516214
588,5547.515846463202
589,1226.0367967331817
590,6451.282965444135
591,4374.606234355129
592,6310.441993401301
593,2978.8643588537398
594,1792.2114946637796
595,3711.763137724462
596,2260.882319860709
597,787.8326202326729
598,959.2530355366152
599,4752.601613840156
600,8840.632414809153
601,7118.808407388576
602,2426.1036646290477
603,1623.2613994958053
604,4635.483214628483
605,2500.9372477935185
606,4198.007688060321
607,4751.731810526239
608,3902.93439031542
609,745.195613891404
610,857.0031451101585
611,581.001586166639
612,710.3953537180657
613,3372.51574450572
614,3211.8408395374477
615,1348.6761866001184
616,16196.891965144237
617,5322.555582393585
618,933.1893772647381
619,2354.932640890954
620,15152.772134341732
621,4790.228197452005
622,902.4798340317345
623,3403.345174616665
624,2181.733719587481
625,560.9620283489801
626,2625.7023445256696
627,6748.824413693171
628,9012.554636065686
629,661.7111919251442
630,5867.450196827596
631,762.1107502727297
632,812.5762841163647
633,3450.7791559758793
634,14578.608794941407
635,842.4175919630474
636,2542.8677396054663
637,16316.157390087452
638,13407.447688474102
639,1838.657344408926
640,8480.472642617635
641,908.6790300966314
642,4675.334210939106
643,2109.366971979624
644,5513.288338476433
645,1024.6693021639944
646,3093.0481738160456
647,1511.0834060963084
648,5590.291366423817
649,11242.937213668634
650,7252.073587133248
651,9212.614307293701
652,1108.9430349415272
653,858.3018180614098
654,9250.497008437675
655,1929.4160290341013
656,7400.236575633267
657,587.5397920334723
658,3613.9990899725585
659,708.1339559355757
660,668.6658035838364
661,8981.040163886906
662,463.3354956472673
663,615.5678629667456
664,2141.69243267344
665,1844.5831616067144
666,3442.960971355312
667,529.6985372840255
668,6889.75363124934
669,12070.415418225519
670,960.1917071510468
671,1693.849223346767
672,4516.689297730004
673,819.5560288585048
674,4238.484047896548
675,7161.531779669354
676,1217.9041765175295
677,2356.128861727352
678,758.7108651112475
679,615.5678629667456
680,9289.23495149566
681,992.0282985343058
682,893.9537809770844
683,12716.322210587603
684,2318.533773078065
685,2015.203290634861
686,829.2697612716426
687,12886.910727789595
688,4958.8171985370645
689,2844.9957353273808
690,550.5141520209609
691,910.7481136374488
692,1200.8669538746715
693,1839.1403321451537
694,5381.9329449803745
695,600.4029934426159
696,1293.5693029496963
697,3287.266731083723
698,2670.1559700064
699,5713.634369893644
700,4786.6398997383185
701,10268.2315987299
702,4513.196948362316
703,869.9933830192563
704,4574.997832331476
705,13997.142288171488
706,776.0120243086969
707,622.6271540731695
708,6639.100220584401
709,1441.9593001215085
710,849.633245169356
711,5862.797291986009
712,698.9003473839379
713,5463.207437464334
714,3053.4024064059276
715,10620.460618966097
716,11433.455211340586
717,992.436724789707
718,924.716214057862
719,9844.374792220957
720,1680.5355300837405
721,5001.136644564425
722,592.1471636430629
723,1936.324750190329
724,6328.492250718513
725,803.1934234232738
726,13691.945547113575
727,2448.4861089858887
728,665.6665679601956
729,3045.077338461034
730,1956.9635641680948
731,766.6229418779939
732,794.8602936435569
733,1349.1444339585526
734,686.7010687925863
735,5210.298200194458
736,3561.2210829597393
737,1425.1597587514002
738,532.2917005707685
739,13757.721294385645
740,1006.2563186854688
741,3207.1140000057935
742,3221.7934596570076
743,1622.64316032192
744,1293.3239024005702
745,4162.099760149649
746,4970.997943775302
747,725.3626786903192
748,5276.4051840680095
749,2654.7127821747144
750,8639.600784073718
751,559.5893409650655
752,1169.5315262785646
753,465.7025931862759
754,415.5162984890926
755,1354.1978203022675
756,1133.8231379579006
757,7254.353456466718
758,6463.246069906657
759,1640.3179199548706
760,473.1699640082351
761,4878.352126518439
762,6824.191511032437
763,3244.4137417324478
764,959.2530355366152
765,902.5496795225985
766,6686.2804209063215
767,1890.8983666876543
768,3044.5628788278373
769,819.9233321249368
770,1485.0155836317463
771,5357.6609574786635
772,7041.751785450547
773,578.6773064168343
774,653.1483391159554
775,5708.783996514929
776,742.9219908933453
777,10100.754314339803
778,12038.934305188051
779,766.687567796127
780,1293.5693029496963
781,967.28122233236
782,1025.2131075147147
783,10831.789359979775
784,14263.424946302019
785,516.734672524154
786,822.0605294030795
787,4741.1699018320605
788,9846.318225837498
789,2792.6573641132345
790,1158.3963602789488
791,6978.82077682572
792,4245.559782500149
793,1680.5355300837405
794,7685.239640256293
795,686.1630938946041
796,7810.504988252284
797,16752.677035045665
798,14240.309841407854
799,763.2434164204403
800,4319.977273286472
801,9638.656613847988
802,882.0919393610623
803,1703.7237344009907
804,2763.720852829596
805,6815.525907773695
806,758.7108651112475
807,3460.2103501279134
808,14475.374558190913
809,5152.513764491231
810,3234.2602261051966
811,705.9819218181783
812,7071.807010745194
813,4084.237498033541
814,1705.9088992670975
815,797.674748672411
816,1743.67976560596
817,1705.9088992670975
818,1257.9405114123758
819,1175.2904666448492
820,15662.542737688542
821,944.3471196564565
822,4790.228197452005
823,13562.410721506183
824,677.1799388200699
825,1666.7338394251608
826,708.1020723291643
827,2598.91634042559
828,699.987578353992
829,5291.984276866779
830,843.8821791081394
831,2965.6337061300487
832,4118.812612419388
833,1325.6267763191693
834,800.1766842849274
835,5156.456251602407
836,7493.536491561008
837,608.537902185269
838,774.335757777184
839,3032.9853993398397
840,4337.6571726039965
841,5867.132796267684
842,4605.357611919985
843,1018.7229482683038
844,10885.811570495516
845,1676.7295327259887
846,953.6356561870216
847,5381.9329449803745
848,982.7259855704057
849,829.2697612716426
850,2598.3454341031725
851,11130.52200534595
852,520.7608499843287
853,1878.5211624777978
854,1377.3930947336048
855,5220.19758224131
856,1820.0386738261736
857,10804.70898945242
858,614.0471652699872
859,6512.572498844665
860,4852.125779272212
861,2566.817540369862
862,627.1245933015362
863,3019.721357302942
864,1994.8811333064648
865,619.7873688877359
866,6386.4930088297715
867,1069.7412212833415
868,1950.9855285818462
869,4445.705274103586
870,758.7108651112475
871,949.1363895443595
872,2656.5818685708223
873,3398.7670627784137
874,1515.9864772390022
875,572.8985939708842
876,779.0276072086392
877,14069.777345970715
878,783.0979695902523
879,618.017740208805
880,1442.0727218277775
881,5519.261862893858
882,4469.172164071738
883,617.5983572857331
884,459.1599011963589
885,668.1039930833456
886,717.2930327563516
887,6686.2804209063215
888,13085.969871517682
889,4648.378447294003
890,3035.1745363450837
891,5126.15624735079
892,774.5333731720247
893,5831.25935195614
894,1082.334831853827
895,1582.5283976069625
896,2060.7813709004545
897,4343.189034734907
898,710.3953537180657
899,12403.83316597695
900,7033.6489465491495
901,5545.128468604499
902,2625.112053524925
903,1844.5831616067144
904,1721.3280866052414
905,768.2349966758972
906,4457.788979887098
907,13168.298483167504
908,609.609166910596
909,2136.902358535225
910,843.8821791081394
911,8671.742488596501
912,1666.7338394251608
913,15797.22844083509
914,4155.940362181502
915,1191.589400039936
916,653.1483391159554
917,1351.5954829330244
918,717.2930327563516
919,2035.3405140983045
920,5876.788171045402
921,6629.692279687945
922,623.4909507067108
923,6395.939052718769
924,1839.021339447163
925,12090.055004097063
926,5561.370767161376
927,698.9718021105991
928,7137.191287735169
929,3806.642577296689
930,10816.621185881393
931,784.1726042594104
932,4015.332864662208
933,4721.725257243682
934,4567.213828178154
935,7539.236169978002
936,4084.237498033541
937,1971.6024011603472
938,5994.349078141549
939,15908.294049842094
940,4287.3287856104425
941,1042.534017060284
942,12627.99767654962
943,876.4726772988181
944,842.4175919630474
945,2231.671617770563
946,536.7170922228009
947,8140.495076355644
948,5485.539382207758
949,4100.3999957602555
950,892.6870247807575
951,689.1697883533477
952,3305.7890353116227
953,14688.15360187814
954,4466.6727525520155
955,15554.789587915559
956,933.6007562194268
957,514.5943474440838
958,2346.8300612452626
959,549.3005914278923
960,1288.703101888181
961,8549.249792297793
962,2757.9441479611964
963,550.5986139458965
964,4296.538321351705
965,2266.9594033947633
966,4347.238274486351
967,1070.2890064966477
968,3472.703135003582
969,4148.727817005674
970,8364.719241090266
971,2294.713462128833
972,619.7337212680394
973,1024.6693021639944
974,11306.208767944234
975,15043.243203955879
976,959.0650421756005
977,5976.659458761327
978,1426.1922999971425
979,2256.3051555803786
980,3405.2647393500793
981,5307.11867956467
982,4285.518652397963
983,15447.538418941429
984,2078.3370562952273
985,3467.351776615651
986,910.4469383774021
987,1007.8075407545117
988,6389.1659181790055
989,16607.060802759333
990,1149.2495927938332
991,609.4789546276332
992,6538.5358862374915
993,6455.021550911784
994,745.2487978900283
995,4880.71984193948
996,7172.072488254208
997,1678.0351650008886
998,464.79616411643616
999,4732.9687107909485
1000,8382.600814255047
1001,1008.2675994840043
1002,4667.28851224906
1003,473.4199890940224
1004,2532.0465901307275
1005,475.9544043016683
1006,4419.504874652237
1007,7791.535354358339
1008,4285.518652397963
1009,518.2869518306949
1010,703.5934530787961
1011,1725.6933248240707
1012,1051.1942503498665
1013,746.7848325301841
1014,964.4099510107578
1015,752.9800938579241
1016,887.289490950534
1017,4376.697155522382
1018,886.6684784484452
1019,5760.974147680893
1020,2152.2331767170176
1021,2380.2685563081213
1022,2205.43668707186
1023,4466.6727525520155
1024,2309.954444367053
1025,2741.902617792209
1026,12660.674686959086
1027,2651.429958655198
1028,2903.2252293959054
1029,2071.8431007473805
1030,4293.943335209699
1031,2698.7246080177692
1032,563.722312364262
1033,1921.6495472083682
1034,11589.67178200367
1035,2796.9172100823075
1036,3905.1153976249434
1037,2469.500447918906
1038,588.0066149922296
1039,592.1471636430629
1040,2881.6578017587763
1041,2704.1395838569633
1042,1335.830436952433
1043,3756.6793340370705
1044,16314.92077276301
1045,14480.510914741451
1046,937.6072882216654
1047,5882.964441816391
1048,6421.508958186345
1049,1005.3140635839777
1050,10207.757020965239
1051,3950.6102421584055
1052,5392.706772223336
1053,593.6198192851698
1054,562.8880962410934
1055,2991.5791689382663
1056,2252.0886028935593
1057,4344.294376726369
1058,757.6747239827014
1059,1907.7686777063477
1060,17145.85876161965
1061,516.734672524154
1062,652.276538517366
1063,2057.8488379387636
1064,1613.4712914074457
1065,7379.900720981433
1066,617.9882132326916
1067,2313.019798630697
1068,806.1111856111577
1069,4285.518652397963
1070,4118.998648294916
1071,1033.0096792386144
1072,2286.366621004344
1073,471.04656053424674
1074,1878.5211624777978
1075,1656.1085943306196
1076,3574.7250208508444
1077,5158.738411241117
1078,1297.4911145732433
1079,4051.758979214088
1080,5933.335691252574
1081,11188.329646857645
1082,1739.584222165798
1083,4319.977273286472
1084,4906.908139457996
1085,677.1799388200699
1086,5938.92812939595
1087,679.8824267339778
1088,1272.6169799100435
1089,735.2636304426633
1090,850.0728436042514
1091,3442.960971355312
1092,758.7108651112475
1093,730.3002737474021
1094,14419.169612866719
1095,3204.541499114223
1096,8990.61827744002
1097,2286.526832893008
1098,808.2879359959087
1099,1929.2752146182986
1100,745.195613891404
1101,1678.0351650008886
1102,2307.0777864075358
1103,8560.20485053416
1104,6603.201789762428
1105,772.5475974023162
1106,545.2973762132815
1107,1074.324645536258
1108,7802.028124068611
1109,12626.708250420666
1110,3045.842309251798
1111,827.363445427176
1112,5006.83970418148
1113,6827.875666824866
1114,5773.648556958518
1115,2620.845209625079
1116,11762.275651266356
1117,879.5697151830133
1118,12672.56555759513
1119,1650.2981750874865
1120,619.7873688877359
1121,1321.4545232976418
1122,1140.719119251694
1123,2575.0154916540773
1124,6143.808793818289
1125,726.5373739734736
1126,3013.599198832822
1127,3368.942318218725
1128,2284.112907486266
1129,2850.6363154310857
1130,949.1363895443595
1131,2612.699030894034
1132,774.5333731720247
1133,4051.758979214088
1134,771.4421530541949
1135,866.5264341136212
1136,1941.7300190614767
1137,3077.638522296012
1138,3522.233794673695
1139,3985.6718453146304
1140,8300.127829207728
1141,9493.757027166323
1142,886.6684784484452
1143,896.4836190336595
1144,5486.334742688576
1145,746.7848325301841
1146,1077.2644556731955
1147,1011.9553757424595
1148,9715.764070928763
1149,4376.697155522382
1150,717.2930327563516
1151,991.9865271469871
1152,1743.67976560596
1153,4049.1638205009335
1154,15931.939524012683
1155,1328.8217214412246
1156,1725.6933248240707
1157,581.001586166639
1158,875.838778415443
1159,9878.653678608665
1160,11144.866616222424
1161,7917.1509700005245
1162,1063.8607033951369
1163,12342.119473917684
1164,2049.728959641312
1165,6871.636925431979
1166,2133.8831421807226
1167,8593.628868865702
1168,885.3115353702284
1169,1028.7871663538574
1170,8304.719560543288
1171,1021.190125361573
1172,14932.804695035204
1173,1608.533804252228
1174,2187.328917248075
1175,12780.655853313725
1176,3863.801089016059
1177,8376.428159664942
1178,661.8903578026234
1179,554.3785994434718
1180,543.7137831292523
1181,9862.922522100915
1182,6483.990944052635
1183,4284.283972331904
1184,6481.682894234816
1185,2530.6432796000686
1186,13891.179223118415
1187,5207.582880038032
1188,4816.8188237310815
1189,2041.926102562631
1190,4062.44572401283
1191,686.1630938946041
1192,1480.6543674377356
1193,8517.25027453975
1194,8376.428159664942
1195,959.3710948428728
1196,573.7644360119956
1197,4946.060638605169
1198,10986.217012170075
1199,2598.91634042559
1200,1414.026541773808
1201,900.2474751848224
1202,4594.62991764541
1203,4600.140911354727
1204,893.9537809770844
1205,933.0353516155841
1206,6310.441993401301
1207,14349.226989292
1208,611.0026381437037
1209,812.0781845122902
1210,2876.39338932295
1211,15463.937051278695
1212,989.952393080273
1213,5223.749698063013
1214,454.96185639238644
1215,6619.253671544021
1216,5836.3659947211145
1217,601.8345002266202
1218,1039.9567034475117
1219,4387.25317651264
1220,2391.9131918914686
1221,3224.853364753111
1222,815.2420407698339
1223,6813.696708035149
1224,488.50968798378767
1225,765.2257352466602
1226,716.1506370923961
1227,8565.585341738713
1228,622.163122533691
1229,9777.023586220785
1230,1705.9088992670975
1231,8999.27243976581
1232,867.5348630320814
1233,2883.527951571182
1234,698.9718021105991
1235,1660.6889088097748
1236,2256.3051555803786
1237,781.3312830531133
1238,10794.827924176963
1239,587.9885580577071
1240,6434.502840028831
1241,12752.128269394669
1242,14463.66138765559
1243,613.0719173508274
1244,2822.9707123217177
1245,1698.449491961075
1246,910.3890864158576
1247,2079.9161265412877
1248,3395.8377173908875
1249,12797.620351869617
1250,4293.943335209699
1251,887.9982965155355
1252,887.5811513258066
1253,659.0923333957699
1254,2484.688684737538
1255,671.2414630875743
1256,664.542174728753
1257,745.2487978900283
1258,17692.438918508666
1259,1776.5741026276905
1260,1295.0212095199006
1261,1037.606336537284
1262,9101.100589554357
1263,606.4078116066323
1264,1070.256251969484
1265,13108.302194298227
1266,1856.1577675341282
1267,2985.649920935764
1268,558.9829681442487
1269,1433.0953803228224
1270,4284.136760835402
1271,1698.449491961075
1272,8364.719241090266
1273,5274.247864212281
1274,4215.959079634091
1275,2229.880762494591
1276,4595.191650016649
1277,770.0338030568163
1278,661.2286282728476
1279,7378.160000907457
1280,9171.870015804452
1281,861.5165853850815
1282,686.7010687925863
1283,12950.736938797389
1284,1171.3291295039348
1285,1250.1050102823913
1286,604.3801474130947
1287,959.3710948428728
1288,4402.954545053589
1289,816.7118266157786
1290,10949.667120698392
1291,859.1234042750502
1292,951.4515354604699
1293,2259.923759378347
1294,1018.7229482683038
1295,936.0372157365548
1296,2023.8544022734002
1297,1176.7873380539731
1298,1046.0823917634889
1299,7019.170582997494
1300,2656.5818685708223
1301,2622.3245845321244
1302,1238.4905584634903
1303,652.3779144027757
1304,1209.246471060386
1305,15902.251301986835
1306,3734.9926643927815
1307,4465.653279970123
1308,747.9228050297836
1309,2019.587210472009
1310,2091.188038717048
1311,961.0951524551417
1312,2911.7148154811844
1313,750.0415491518884
1314,3507.551629043746
1315,435.0089045506909
1316,15276.619553081988
1317,877.0113706756064
1318,6050.989857951618
1319,3100.0605608328747
1320,2158.494222118704
1321,2507.29370795544
1322,5207.582880038032
1323,9512.030641072455
1324,4682.6121042370905
1325,531.062318939863
1326,641.335128748976
1327,10036.704273196285
1328,5882.964441816391
1329,5216.406543270351
1330,8646.433697288103
1331,7255.840459950331
1332,5818.961267729373
1333,5345.547523929599
1334,757.549329167921
1335,5769.503893246301
1336,2970.1514743878447
